period,domain,diagnostic,value,units,classification,description
JJA_2026,atlantic_congo_ethiopia,div200,-6.927472440920916e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,atlantic_congo_ethiopia,u850,-0.9693236474288496,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,atlantic_congo_ethiopia,v850,1.8369563083077822,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,atlantic_congo_ethiopia,q850,0.008264056034759326,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,atlantic_congo_ethiopia,wind_speed850,3.855658963965862,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,atlantic_congo_ethiopia,qu850,-0.002999842453012502,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,atlantic_congo_ethiopia,qv850,0.015641638271585767,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,atlantic_congo_ethiopia,mfc850,-1.6920171584293768e-09,kg kg-1 s-1 approximately,moisture_divergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,atlantic_congo_ethiopia,omega500,0.007362441806537498,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,atlantic_congo_ethiopia,omega700,0.00038359927853219664,Pa s**-1,subsidence_tendency,700 hPa vertical velocity / omega
JJA_2026,atlantic_congo_ethiopia,vp200,12094203.140446914,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,atlantic_congo_ethiopia,strf200,-23984119.451615162,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,atlantic_congo_ethiopia,z200,12409.082125891578,gpm,not_classified,200 hPa geopotential height
JJA_2026,atlantic_congo_ethiopia,z500,5877.279560026893,gpm,not_classified,500 hPa geopotential height
JJA_2026,atlantic_congo_ethiopia,sst_proxy,298.2407106189492,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,congo_moisture_corridor,u200,-6.4500709658955815,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,congo_moisture_corridor,v200,-0.6429994204925664,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,congo_moisture_corridor,tej_strength,6.4500709658955815,m s**-1,weak_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,congo_moisture_corridor,div200,-1.3738060039597094e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,congo_moisture_corridor,u850,0.15323527137159912,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,congo_moisture_corridor,v850,1.4957221948121864,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,congo_moisture_corridor,q850,0.01105184784600731,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,congo_moisture_corridor,wind_speed850,2.3384530217726893,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,congo_moisture_corridor,qu850,0.0037682135518278784,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,congo_moisture_corridor,qv850,0.015864728292141212,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,congo_moisture_corridor,mfc850,7.130567719873018e-09,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,congo_moisture_corridor,omega500,-0.008858903488377583,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJA_2026,congo_moisture_corridor,omega700,-0.015244720110490094,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJA_2026,congo_moisture_corridor,vp200,12131512.406047646,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,congo_moisture_corridor,strf200,-29455332.35727112,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,congo_moisture_corridor,z200,12418.24802746824,gpm,not_classified,200 hPa geopotential height
JJA_2026,congo_moisture_corridor,z500,5876.703386326685,gpm,not_classified,500 hPa geopotential height
JJA_2026,congo_moisture_corridor,sst_proxy,,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,western_moisture_entry,u200,-12.436917270927196,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,western_moisture_entry,v200,-0.10037912953280444,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,western_moisture_entry,tej_strength,12.436917270927196,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,western_moisture_entry,div200,4.0388188386630976e-07,s-1,divergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,western_moisture_entry,u850,0.4651377452271307,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,western_moisture_entry,v850,1.4631548347841925,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,western_moisture_entry,q850,0.011696197960718803,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,western_moisture_entry,wind_speed850,2.2842266332195456,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,western_moisture_entry,qu850,0.006846404222685272,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,western_moisture_entry,qv850,0.017368914020616837,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,western_moisture_entry,mfc850,-5.494065832723202e-09,kg kg-1 s-1 approximately,moisture_divergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,western_moisture_entry,omega500,-0.02432085775528161,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJA_2026,western_moisture_entry,omega700,-0.012570401215767897,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJA_2026,western_moisture_entry,vp200,11083843.034135137,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,western_moisture_entry,strf200,-26806707.65090202,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,western_moisture_entry,z200,12421.825783848166,gpm,not_classified,200 hPa geopotential height
JJA_2026,western_moisture_entry,z500,5879.080616729845,gpm,not_classified,500 hPa geopotential height
JJA_2026,western_moisture_entry,sst_proxy,,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,western_indian_ocean,u200,-10.445304595089066,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,western_indian_ocean,v200,-2.8349573277836893,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,western_indian_ocean,tej_strength,10.445304595089066,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,western_indian_ocean,div200,3.054823293619153e-07,s-1,divergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,western_indian_ocean,u850,2.2918753068961535,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,western_indian_ocean,v850,5.342220658316912,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,western_indian_ocean,q850,0.009178283184171281,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,western_indian_ocean,wind_speed850,9.684700429325703,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,western_indian_ocean,qu850,0.0260141978325275,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,western_indian_ocean,qv850,0.04822656970741996,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,western_indian_ocean,mfc850,-1.4194194827627045e-08,kg kg-1 s-1 approximately,moisture_divergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,western_indian_ocean,omega500,0.013882310266095741,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,western_indian_ocean,omega700,0.01672249394672871,Pa s**-1,subsidence_tendency,700 hPa vertical velocity / omega
JJA_2026,western_indian_ocean,vp200,5413369.785512566,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,western_indian_ocean,strf200,-24569435.596859336,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,western_indian_ocean,z200,12419.032856598238,gpm,not_classified,200 hPa geopotential height
JJA_2026,western_indian_ocean,z500,5869.1000618006,gpm,not_classified,500 hPa geopotential height
JJA_2026,western_indian_ocean,sst_proxy,300.42945884883005,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,arabia_red_sea,u200,-12.204293927575188,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,arabia_red_sea,v200,1.876359246766215,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,arabia_red_sea,tej_strength,12.204293927575188,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,arabia_red_sea,div200,-2.370656647326547e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,arabia_red_sea,u850,3.4129216965720137,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,arabia_red_sea,v850,-0.33631780297015174,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,arabia_red_sea,q850,0.006675417516888777,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,arabia_red_sea,wind_speed850,5.6522053938491865,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,arabia_red_sea,qu850,0.029312188372601477,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,arabia_red_sea,qv850,0.005279039322614303,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,arabia_red_sea,mfc850,1.5191178672663804e-08,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,arabia_red_sea,omega500,0.0031523524579871007,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,arabia_red_sea,omega700,-0.029687299679025333,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJA_2026,arabia_red_sea,vp200,4929146.763046876,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,arabia_red_sea,strf200,-3195789.3024198012,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,arabia_red_sea,z200,12497.287713522806,gpm,not_classified,200 hPa geopotential height
JJA_2026,arabia_red_sea,z500,5894.747457306396,gpm,not_classified,500 hPa geopotential height
JJA_2026,arabia_red_sea,sst_proxy,301.07128321475625,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,north_africa_arabia,u200,-4.484288806730234,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,north_africa_arabia,v200,3.672789701279296,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,north_africa_arabia,tej_strength,4.484288806730234,m s**-1,weak_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,north_africa_arabia,div200,-6.706524182921068e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,north_africa_arabia,u850,1.222157058160945,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,north_africa_arabia,v850,-1.3656577021790737,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,north_africa_arabia,q850,0.0067370929579119885,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,north_africa_arabia,wind_speed850,4.8432090071880705,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,north_africa_arabia,qu850,0.013069421498849718,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,north_africa_arabia,qv850,-0.0028393238624701066,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,north_africa_arabia,mfc850,1.0111841382897242e-08,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,north_africa_arabia,omega500,0.015293133773008854,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,north_africa_arabia,omega700,-0.009447053087015992,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJA_2026,north_africa_arabia,vp200,7435831.048981429,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,north_africa_arabia,strf200,-9455991.069744503,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,north_africa_arabia,z200,12477.579036782587,gpm,not_classified,200 hPa geopotential height
JJA_2026,north_africa_arabia,z500,5895.569517820391,gpm,not_classified,500 hPa geopotential height
JJA_2026,north_africa_arabia,sst_proxy,300.16249491880103,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,tej_core,u200,-16.996229449928418,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,tej_core,v200,-0.06576726533626458,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,tej_core,tej_strength,16.996229449928418,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,tej_core,div200,1.4907896909975954e-06,s-1,divergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,tej_core,u850,7.409559069514582,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,tej_core,v850,1.5801513940112764,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,tej_core,q850,0.010598397300731014,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,tej_core,wind_speed850,8.862874593692757,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,tej_core,qu850,0.08222038946810753,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,tej_core,qv850,0.017711022736911552,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,tej_core,mfc850,8.133147785130418e-09,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,tej_core,omega500,-0.0194749912342897,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJA_2026,tej_core,omega700,-0.033229346665236685,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJA_2026,tej_core,vp200,-422795.07818348147,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,tej_core,strf200,-12495198.94723154,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,tej_core,z200,12458.018559986918,gpm,not_classified,200 hPa geopotential height
JJA_2026,tej_core,z500,5873.666563139157,gpm,not_classified,500 hPa geopotential height
JJA_2026,tej_core,sst_proxy,301.4023260850963,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,somali_jet_box,u200,-11.052883378734574,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,somali_jet_box,v200,-0.5878553697467621,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,somali_jet_box,tej_strength,11.052883378734574,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,somali_jet_box,div200,-8.077100751179337e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,somali_jet_box,u850,2.633160729332454,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,somali_jet_box,v850,7.573186499238883,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,somali_jet_box,q850,0.008996391507405003,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,somali_jet_box,wind_speed850,10.441172335337594,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,somali_jet_box,qu850,0.026831054296596307,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,somali_jet_box,qv850,0.06804973362911916,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,somali_jet_box,mfc850,-2.3201674415226744e-08,kg kg-1 s-1 approximately,moisture_divergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,somali_jet_box,omega500,0.02406195878474722,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,somali_jet_box,omega700,0.03059610566428646,Pa s**-1,subsidence_tendency,700 hPa vertical velocity / omega
JJA_2026,somali_jet_box,vp200,8080226.908176846,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,somali_jet_box,strf200,-23859126.074206088,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,somali_jet_box,z200,12418.518144346557,gpm,not_classified,200 hPa geopotential height
JJA_2026,somali_jet_box,z500,5871.527073396668,gpm,not_classified,500 hPa geopotential height
JJA_2026,somali_jet_box,sst_proxy,300.00051818263375,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,turkana_corridor,u200,-3.5278701001707344,m s**-1,easterly_flow,200 hPa zonal wind
JJA_2026,turkana_corridor,v200,-0.26346356712548386,m s**-1,not_classified,200 hPa meridional wind
JJA_2026,turkana_corridor,tej_strength,3.5278701001707344,m s**-1,weak_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJA_2026,turkana_corridor,div200,-1.8935750988309436e-06,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJA_2026,turkana_corridor,u850,-2.8769111738699773,m s**-1,not_classified,850 hPa zonal wind
JJA_2026,turkana_corridor,v850,4.895221024237433,m s**-1,not_classified,850 hPa meridional wind
JJA_2026,turkana_corridor,q850,0.009674424671647718,kg kg**-1,not_classified,850 hPa specific humidity
JJA_2026,turkana_corridor,wind_speed850,6.320602414614653,m s**-1,not_classified,850 hPa wind speed.
JJA_2026,turkana_corridor,qu850,-0.027668280783550197,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJA_2026,turkana_corridor,qv850,0.04638169450603989,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJA_2026,turkana_corridor,mfc850,-1.897235160290594e-08,kg kg-1 s-1 approximately,moisture_divergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJA_2026,turkana_corridor,omega500,0.03507697910032747,Pa s**-1,subsidence_tendency,500 hPa vertical velocity / omega
JJA_2026,turkana_corridor,omega700,0.029689790713567477,Pa s**-1,subsidence_tendency,700 hPa vertical velocity / omega
JJA_2026,turkana_corridor,vp200,11848657.628880031,m**2 s**-1,not_classified,200 hPa velocity potential
JJA_2026,turkana_corridor,strf200,-30618603.9245572,m**2 s**-1,not_classified,200 hPa stream function
JJA_2026,turkana_corridor,z200,12408.646145480487,gpm,not_classified,200 hPa geopotential height
JJA_2026,turkana_corridor,z500,5872.258432990832,gpm,not_classified,500 hPa geopotential height
JJA_2026,turkana_corridor,sst_proxy,299.43516118915977,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJA_2026,nino34,sst_proxy,301.6863042754959,K,raw_sst_proxy_mean,CFSv2 raw SST proxy area mean; not an anomaly unless climatology is subtracted.
JJA_2026,iod_west,sst_proxy,301.17173153233,K,raw_sst_proxy_mean,CFSv2 raw SST proxy area mean; not an anomaly unless climatology is subtracted.
JJA_2026,iod_east,sst_proxy,302.2471717159325,K,raw_sst_proxy_mean,CFSv2 raw SST proxy area mean; not an anomaly unless climatology is subtracted.
JJA_2026,iod_west_minus_iod_east,dmi_raw_sst_proxy,-1.0754401836024954,K,raw_gradient_not_anomaly,Raw west-minus-east Indian Ocean SST proxy. This is not an official DMI anomaly.
JJAS_2026,ethiopia,u200,-14.326208101868515,m s**-1,easterly_flow,200 hPa zonal wind
JJAS_2026,ethiopia,v200,1.5485276663674314,m s**-1,not_classified,200 hPa meridional wind
JJAS_2026,ethiopia,tej_strength,14.326208101868515,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJAS_2026,ethiopia,div200,-7.121901186303831e-07,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJAS_2026,ethiopia,u850,1.9767058344849275,m s**-1,not_classified,850 hPa zonal wind
JJAS_2026,ethiopia,v850,3.778567773655236,m s**-1,not_classified,850 hPa meridional wind
JJAS_2026,ethiopia,q850,0.010635055442010311,kg kg**-1,not_classified,850 hPa specific humidity
JJAS_2026,ethiopia,wind_speed850,5.481310565726764,m s**-1,not_classified,850 hPa wind speed.
JJAS_2026,ethiopia,qu850,0.020233078274865094,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJAS_2026,ethiopia,qv850,0.03882844381356945,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJAS_2026,ethiopia,mfc850,4.7211136817125574e-09,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJAS_2026,ethiopia,omega500,-0.0026220952610013226,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJAS_2026,ethiopia,omega700,-0.019999905583597218,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJAS_2026,ethiopia,vp200,9021020.480895737,m**2 s**-1,not_classified,200 hPa velocity potential
JJAS_2026,ethiopia,strf200,-20869174.367890447,m**2 s**-1,not_classified,200 hPa stream function
JJAS_2026,ethiopia,z200,12421.138703117153,gpm,not_classified,200 hPa geopotential height
JJAS_2026,ethiopia,z500,5876.968445607174,gpm,not_classified,500 hPa geopotential height
JJAS_2026,ethiopia,sst_proxy,302.91865920664526,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJAS_2026,ethiopia_highlands_broad,u200,-15.435792315914762,m s**-1,easterly_flow,200 hPa zonal wind
JJAS_2026,ethiopia_highlands_broad,v200,1.504266818958827,m s**-1,not_classified,200 hPa meridional wind
JJAS_2026,ethiopia_highlands_broad,tej_strength,15.435792315914762,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJAS_2026,ethiopia_highlands_broad,div200,3.4869390877358235e-07,s-1,divergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJAS_2026,ethiopia_highlands_broad,u850,0.5103459106804012,m s**-1,not_classified,850 hPa zonal wind
JJAS_2026,ethiopia_highlands_broad,v850,1.5187580597055066,m s**-1,not_classified,850 hPa meridional wind
JJAS_2026,ethiopia_highlands_broad,q850,0.011723664762134375,kg kg**-1,not_classified,850 hPa specific humidity
JJAS_2026,ethiopia_highlands_broad,wind_speed850,2.365262812751916,m s**-1,not_classified,850 hPa wind speed.
JJAS_2026,ethiopia_highlands_broad,qu850,0.006365876393242325,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJAS_2026,ethiopia_highlands_broad,qv850,0.01738721619180672,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJAS_2026,ethiopia_highlands_broad,mfc850,3.096994617284574e-08,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJAS_2026,ethiopia_highlands_broad,omega500,-0.03468932314238036,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJAS_2026,ethiopia_highlands_broad,omega700,-0.05382838468900617,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJAS_2026,ethiopia_highlands_broad,vp200,9244086.0379438,m**2 s**-1,not_classified,200 hPa velocity potential
JJAS_2026,ethiopia_highlands_broad,strf200,-20538167.21321389,m**2 s**-1,not_classified,200 hPa stream function
JJAS_2026,ethiopia_highlands_broad,z200,12423.195805378558,gpm,not_classified,200 hPa geopotential height
JJAS_2026,ethiopia_highlands_broad,z500,5879.651887960138,gpm,not_classified,500 hPa geopotential height
JJAS_2026,ethiopia_highlands_broad,sst_proxy,,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJAS_2026,north_ethiopia,u200,-16.970865254765066,m s**-1,easterly_flow,200 hPa zonal wind
JJAS_2026,north_ethiopia,v200,2.3965394524158037,m s**-1,not_classified,200 hPa meridional wind
JJAS_2026,north_ethiopia,tej_strength,16.970865254765066,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJAS_2026,north_ethiopia,div200,7.914019474940571e-07,s-1,divergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJAS_2026,north_ethiopia,u850,1.205101291311304,m s**-1,not_classified,850 hPa zonal wind
JJAS_2026,north_ethiopia,v850,0.37120821739280485,m s**-1,not_classified,850 hPa meridional wind
JJAS_2026,north_ethiopia,q850,0.011444027530340488,kg kg**-1,not_classified,850 hPa specific humidity
JJAS_2026,north_ethiopia,wind_speed850,2.2375102797051794,m s**-1,not_classified,850 hPa wind speed.
JJAS_2026,north_ethiopia,qu850,0.013878583748961159,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJAS_2026,north_ethiopia,qv850,0.00610639246507976,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJAS_2026,north_ethiopia,mfc850,4.664023553499957e-08,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJAS_2026,north_ethiopia,omega500,-0.05196451574114603,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJAS_2026,north_ethiopia,omega700,-0.07348763615832726,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJAS_2026,north_ethiopia,vp200,8688611.861631626,m**2 s**-1,not_classified,200 hPa velocity potential
JJAS_2026,north_ethiopia,strf200,-16217903.331880573,m**2 s**-1,not_classified,200 hPa stream function
JJAS_2026,north_ethiopia,z200,12435.520616208869,gpm,not_classified,200 hPa geopotential height
JJAS_2026,north_ethiopia,z500,5884.9077466155195,gpm,not_classified,500 hPa geopotential height
JJAS_2026,north_ethiopia,sst_proxy,306.247561847203,K,not_classified,Sea surface temperature or near-surface ocean temperature proxy
JJAS_2026,central_ethiopia,u200,-15.217817807786428,m s**-1,easterly_flow,200 hPa zonal wind
JJAS_2026,central_ethiopia,v200,1.1179611694742315,m s**-1,not_classified,200 hPa meridional wind
JJAS_2026,central_ethiopia,tej_strength,15.217817807786428,m s**-1,moderate_tej,TEJ strength proxy: -u200. Larger positive values indicate stronger easterly flow.
JJAS_2026,central_ethiopia,div200,-7.257245572767646e-08,s-1,convergence,200 hPa horizontal divergence computed from CFSv2 u200 and v200.
JJAS_2026,central_ethiopia,u850,0.05573583670660715,m s**-1,not_classified,850 hPa zonal wind
JJAS_2026,central_ethiopia,v850,1.1058661350411019,m s**-1,not_classified,850 hPa meridional wind
JJAS_2026,central_ethiopia,q850,0.012555587189498915,kg kg**-1,not_classified,850 hPa specific humidity
JJAS_2026,central_ethiopia,wind_speed850,1.3867046383605113,m s**-1,not_classified,850 hPa wind speed.
JJAS_2026,central_ethiopia,qu850,0.001456959364711319,kg kg-1 m s-1,not_classified,850 hPa zonal moisture flux proxy: q850 * u850.
JJAS_2026,central_ethiopia,qv850,0.012642849317064959,kg kg-1 m s-1,not_classified,850 hPa meridional moisture flux proxy: q850 * v850.
JJAS_2026,central_ethiopia,mfc850,4.714112022653493e-08,kg kg-1 s-1 approximately,moisture_convergence,"850 hPa moisture-flux convergence proxy: -div(q850*u850, q850*v850)."
JJAS_2026,central_ethiopia,omega500,-0.03355392029787608,Pa s**-1,rising_motion_tendency,500 hPa vertical velocity / omega
JJAS_2026,central_ethiopia,omega700,-0.06669004927087693,Pa s**-1,rising_motion_tendency,700 hPa vertical velocity / omega
JJAS_2026,central_ethiopia,vp200,9376365.79327311,m**2 s**-1,not_classified,200 hPa velocity potential
JJAS_2026,central_ethiopia,strf200,-22163503.541375138,m**2 s**-1,not_classified,200 hPa stream function
